"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"10:35:36.7623709 PM","notepad.exe","5324","Process Start","","SUCCESS","Parent PID: 1808, Command line: ""C:\Windows\system32\notepad.exe"" , Current directory: C:\Users\akshobdhira\, Environment: ;	=::=::\;	ALLUSERSPROFILE=C:\ProgramData;	APPDATA=C:\Users\akshobdhira\AppData\Roaming;	CommonProgramFiles=C:\Program Files\Common Files;	CommonProgramFiles(x86)=C:\Program Files (x86)\Common Files;	CommonProgramW6432=C:\Program Files\Common Files;	COMPUTERNAME=DESKTOP-2OEH8H0;	ComSpec=C:\Windows\system32\cmd.exe;	DriverData=C:\Windows\System32\Drivers\DriverData;	FPS_BROWSER_APP_PROFILE_STRING=Internet Explorer;	FPS_BROWSER_USER_PROFILE_STRING=Default;	HOMEDRIVE=C:;	HOMEPATH=\Users\akshobdhira;	LOCALAPPDATA=C:\Users\akshobdhira\AppData\Local;	LOGONSERVER=\\DESKTOP-2OEH8H0;	NUMBER_OF_PROCESSORS=1;	OneDrive=C:\Users\akshobdhira\OneDrive;	OS=Windows_NT;	Path=C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\akshobdhira\AppData\Local\Microsoft\WindowsApps;;	PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC;	PROCESSOR_ARCHITECTURE=AMD64;	PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 154 Stepping 3, GenuineIntel;	PROCESSOR_LEVEL=6;	PROCESSOR_REVISION=9a03;	ProgramData=C:\ProgramData;	ProgramFiles=C:\Program Files;	ProgramFiles(x86)=C:\Program Files (x86);	ProgramW6432=C:\Program Files;	PSModulePath=C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules;	PUBLIC=C:\Users\Public;	SESSIONNAME=Console;	SystemDrive=C:;	SystemRoot=C:\Windows;	TEMP=C:\Users\AKSHOB~1\AppData\Local\Temp;	TMP=C:\Users\AKSHOB~1\AppData\Local\Temp;	USERDOMAIN=DESKTOP-2OEH8H0;	USERDOMAIN_ROAMINGPROFILE=DESKTOP-2OEH8H0;	USERNAME=akshobdhira;	USERPROFILE=C:\Users\akshobdhira;	windir=C:\Windows"
"10:35:36.7623848 PM","notepad.exe","5324","Thread Create","","SUCCESS","Thread ID: 3560"
"10:35:36.9746459 PM","notepad.exe","5324","Load Image","C:\Windows\System32\notepad.exe","SUCCESS","Image Base: 0x7ff753ee0000, Image Size: 0x38000"
"10:35:36.9746975 PM","notepad.exe","5324","Load Image","C:\Windows\System32\ntdll.dll","SUCCESS","Image Base: 0x7fff37e30000, Image Size: 0x1f8000"
"10:35:36.9749728 PM","notepad.exe","5324","CreateFile","C:\Windows\Prefetch\NOTEPAD.EXE-C5670914.pf","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a"
"10:35:36.9755223 PM","notepad.exe","5324","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value"
"10:35:36.9755589 PM","notepad.exe","5324","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value"
"10:35:36.9755897 PM","notepad.exe","5324","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\RaiseExceptionOnPossibleDeadlock","NAME NOT FOUND","Length: 80"
"10:35:36.9756206 PM","notepad.exe","5324","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS",""
"10:35:36.9756463 PM","notepad.exe","5324","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager\Segment Heap","REPARSE","Desired Access: Query Value"
"10:35:36.9756648 PM","notepad.exe","5324","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\Segment Heap","NAME NOT FOUND","Desired Access: Query Value"
"10:35:36.9757401 PM","notepad.exe","5324","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value, Enumerate Sub Keys"
"10:35:36.9757569 PM","notepad.exe","5324","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys"
"10:35:36.9757776 PM","notepad.exe","5324","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies","NAME NOT FOUND","Length: 24"
"10:35:36.9757996 PM","notepad.exe","5324","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS",""
"10:35:36.9764785 PM","notepad.exe","5324","CreateFile","C:\Users\akshobdhira","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:35:36.9766821 PM","notepad.exe","5324","Load Image","C:\Windows\System32\kernel32.dll","SUCCESS","Image Base: 0x7fff37d30000, Image Size: 0xbd000"
"10:35:36.9770524 PM","notepad.exe","5324","Load Image","C:\Windows\System32\KernelBase.dll","SUCCESS","Image Base: 0x7fff358b0000, Image Size: 0x2f6000"
"10:35:36.9787357 PM","notepad.exe","5324","RegOpenKey","HKLM\System\CurrentControlSet\Control\StateSeparation\RedirectionMap\Keys","REPARSE","Desired Access: Read"
"10:35:36.9787681 PM","notepad.exe","5324","RegOpenKey","HKLM\System\CurrentControlSet\Control\StateSeparation\RedirectionMap\Keys","NAME NOT FOUND","Desired Access: Read"
"10:35:36.9792780 PM","notepad.exe","5324","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option","REPARSE","Desired Access: Query Value, Set Value"
"10:35:36.9792991 PM","notepad.exe","5324","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option","NAME NOT FOUND","Desired Access: Query Value, Set Value"
"10:35:36.9793269 PM","notepad.exe","5324","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP\DLL","REPARSE","Desired Access: Read"
"10:35:36.9793437 PM","notepad.exe","5324","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP\DLL","NAME NOT FOUND","Desired Access: Read"
"10:35:36.9793684 PM","notepad.exe","5324","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers","SUCCESS","Desired Access: Query Value"
"10:35:36.9794070 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers\TransparentEnabled","NAME NOT FOUND","Length: 80"
"10:35:36.9794356 PM","notepad.exe","5324","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers","SUCCESS",""
"10:35:36.9794633 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers","NAME NOT FOUND","Desired Access: Query Value"
"10:35:36.9795175 PM","notepad.exe","5324","RegOpenKey","HKLM\System\CurrentControlSet\Control\FileSystem\","REPARSE","Desired Access: Read"
"10:35:36.9795340 PM","notepad.exe","5324","RegOpenKey","HKLM\System\CurrentControlSet\Control\FileSystem","SUCCESS","Desired Access: Read"
"10:35:36.9795561 PM","notepad.exe","5324","RegQueryValue","HKLM\System\CurrentControlSet\Control\FileSystem\LongPathsEnabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:35:36.9795787 PM","notepad.exe","5324","RegCloseKey","HKLM\System\CurrentControlSet\Control\FileSystem","SUCCESS",""
"10:35:36.9798182 PM","notepad.exe","5324","Load Image","C:\Windows\System32\gdi32.dll","SUCCESS","Image Base: 0x7fff37330000, Image Size: 0x2c000"
"10:35:36.9800425 PM","notepad.exe","5324","Load Image","C:\Windows\System32\win32u.dll","SUCCESS","Image Base: 0x7fff35510000, Image Size: 0x22000"
"10:35:36.9801917 PM","notepad.exe","5324","Load Image","C:\Windows\System32\gdi32full.dll","SUCCESS","Image Base: 0x7fff356e0000, Image Size: 0x11a000"
"10:35:36.9803992 PM","notepad.exe","5324","Load Image","C:\Windows\System32\msvcp_win.dll","SUCCESS","Image Base: 0x7fff35540000, Image Size: 0x9d000"
"10:35:36.9805825 PM","notepad.exe","5324","Load Image","C:\Windows\System32\ucrtbase.dll","SUCCESS","Image Base: 0x7fff355e0000, Image Size: 0x100000"
"10:35:36.9807648 PM","notepad.exe","5324","Thread Create","","SUCCESS","Thread ID: 4564"
"10:35:36.9809772 PM","notepad.exe","5324","Load Image","C:\Windows\System32\user32.dll","SUCCESS","Image Base: 0x7fff36ba0000, Image Size: 0x19e000"
"10:35:36.9812160 PM","notepad.exe","5324","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value, Enumerate Sub Keys"
"10:35:36.9812418 PM","notepad.exe","5324","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys"
"10:35:36.9812704 PM","notepad.exe","5324","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies","NAME NOT FOUND","Length: 24"
"10:35:36.9813059 PM","notepad.exe","5324","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS",""
"10:35:36.9823069 PM","notepad.exe","5324","Load Image","C:\Windows\System32\combase.dll","SUCCESS","Image Base: 0x7fff36fd0000, Image Size: 0x354000"
"10:35:36.9826378 PM","notepad.exe","5324","Load Image","C:\Windows\System32\rpcrt4.dll","SUCCESS","Image Base: 0x7fff36ea0000, Image Size: 0x126000"
"10:35:36.9829958 PM","notepad.exe","5324","Load Image","C:\Windows\System32\SHCore.dll","SUCCESS","Image Base: 0x7fff36af0000, Image Size: 0xad000"
"10:35:36.9832022 PM","notepad.exe","5324","Load Image","C:\Windows\System32\msvcrt.dll","SUCCESS","Image Base: 0x7fff36990000, Image Size: 0x9e000"
"10:35:36.9834152 PM","notepad.exe","5324","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\SideBySide\AssemblyStorageRoots","NAME NOT FOUND","Desired Access: Enumerate Sub Keys"
"10:35:36.9836633 PM","notepad.exe","5324","CreateFile","C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:35:36.9861142 PM","notepad.exe","5324","CreateFile","C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5\comctl32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:35:36.9861591 PM","notepad.exe","5324","QueryBasicInformationFile","C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5\comctl32.dll","SUCCESS","CreationTime: 12/3/2023 6:46:26 PM, LastAccessTime: 2/26/2026 10:19:57 PM, LastWriteTime: 12/3/2023 6:46:26 PM, ChangeTime: 2/5/2026 3:27:42 AM, FileAttributes: A"
"10:35:36.9861775 PM","notepad.exe","5324","CloseFile","C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5\comctl32.dll","SUCCESS",""
"10:35:36.9863196 PM","notepad.exe","5324","CreateFile","C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5\comctl32.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:35:36.9863899 PM","notepad.exe","5324","CreateFileMapping","C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5\comctl32.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"10:35:36.9865159 PM","notepad.exe","5324","CreateFileMapping","C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5\comctl32.dll","SUCCESS","SyncType: SyncTypeOther"
"10:35:36.9866509 PM","notepad.exe","5324","Load Image","C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5\comctl32.dll","SUCCESS","Image Base: 0x7fff1c770000, Image Size: 0x29a000"
"10:35:36.9868791 PM","notepad.exe","5324","CloseFile","C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5\comctl32.dll","SUCCESS",""
"10:35:36.9879896 PM","notepad.exe","5324","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","REPARSE","Desired Access: Read"
"10:35:36.9880250 PM","notepad.exe","5324","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","SUCCESS","Desired Access: Read"
"10:35:36.9880671 PM","notepad.exe","5324","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\(Default)","SUCCESS","Type: REG_SZ, Length: 18, Data: 00060305"
"10:35:36.9881005 PM","notepad.exe","5324","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\000603xx","SUCCESS","Type: REG_SZ, Length: 26, Data: kernel32.dll"
"10:35:36.9890150 PM","notepad.exe","5324","CreateFile","C:\Windows\System32\imm32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:35:36.9890731 PM","notepad.exe","5324","QueryBasicInformationFile","C:\Windows\System32\imm32.dll","SUCCESS","CreationTime: 12/3/2023 6:46:27 PM, LastAccessTime: 2/26/2026 10:35:36 PM, LastWriteTime: 12/3/2023 6:46:27 PM, ChangeTime: 2/5/2026 4:48:52 PM, FileAttributes: A"
"10:35:36.9890914 PM","notepad.exe","5324","CloseFile","C:\Windows\System32\imm32.dll","SUCCESS",""
"10:35:36.9892856 PM","notepad.exe","5324","CreateFile","C:\Windows\System32\imm32.dll","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:35:36.9963520 PM","notepad.exe","5324","CreateFileMapping","C:\Windows\System32\imm32.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"10:35:36.9963760 PM","notepad.exe","5324","QueryStandardInformationFile","C:\Windows\System32\imm32.dll","SUCCESS","AllocationSize: 188,416, EndOfFile: 186,640, NumberOfLinks: 2, DeletePending: False, Directory: False"
"10:35:36.9964080 PM","notepad.exe","5324","CreateFileMapping","C:\Windows\System32\imm32.dll","SUCCESS","SyncType: SyncTypeOther"
"10:35:36.9965095 PM","notepad.exe","5324","CloseFile","C:\Windows\System32\imm32.dll","SUCCESS",""
"10:35:36.9966797 PM","notepad.exe","5324","Load Image","C:\Windows\System32\imm32.dll","SUCCESS","Image Base: 0x7fff37d00000, Image Size: 0x30000"
"10:35:36.9971410 PM","notepad.exe","5324","RegOpenKey","HKLM\System\CurrentControlSet\Control\Error Message Instrument\","REPARSE","Desired Access: Read"
"10:35:36.9971706 PM","notepad.exe","5324","RegOpenKey","HKLM\System\CurrentControlSet\Control\Error Message Instrument","NAME NOT FOUND","Desired Access: Read"
"10:35:37.1189399 PM","notepad.exe","5324","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys"
"10:35:37.1189812 PM","notepad.exe","5324","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\notepad.exe","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys"
"10:35:37.1190123 PM","notepad.exe","5324","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\Display","NAME NOT FOUND","Desired Access: Read"
"10:35:37.1190786 PM","notepad.exe","5324","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\Display","NAME NOT FOUND","Desired Access: Read"
"10:35:37.1191028 PM","notepad.exe","5324","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\notepad.exe","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys"
"10:35:37.1191242 PM","notepad.exe","5324","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\Display","NAME NOT FOUND","Desired Access: Read"
"10:35:37.1191472 PM","notepad.exe","5324","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\Display","NAME NOT FOUND","Desired Access: Read"
"10:35:37.1192188 PM","notepad.exe","5324","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\GRE_Initialize","SUCCESS","Desired Access: Read"
"10:35:37.1192504 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize\DisableMetaFiles","NAME NOT FOUND","Length: 20"
"10:35:37.1192765 PM","notepad.exe","5324","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize","SUCCESS",""
"10:35:37.1192985 PM","notepad.exe","5324","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\GRE_Initialize","SUCCESS","Desired Access: Read"
"10:35:37.1193196 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize\DisableUmpdBufferSizeCheck","NAME NOT FOUND","Length: 20"
"10:35:37.1193393 PM","notepad.exe","5324","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize","SUCCESS",""
"10:35:37.1194264 PM","notepad.exe","5324","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\notepad.exe","NAME NOT FOUND","Desired Access: Read"
"10:35:37.1194806 PM","notepad.exe","5324","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read"
"10:35:37.1195146 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Policies\Microsoft\Windows\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read"
"10:35:37.1195502 PM","notepad.exe","5324","RegOpenKey","HKCU\Control Panel\Desktop","SUCCESS","Desired Access: Read"
"10:35:37.1195772 PM","notepad.exe","5324","RegQueryValue","HKCU\Control Panel\Desktop\EnablePerProcessSystemDPI","NAME NOT FOUND","Length: 20"
"10:35:37.1196087 PM","notepad.exe","5324","RegCloseKey","HKCU\Control Panel\Desktop","SUCCESS",""
"10:35:37.1197980 PM","notepad.exe","5324","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Compatibility32","SUCCESS","Desired Access: Read"
"10:35:37.1198281 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Compatibility32\notepad","NAME NOT FOUND","Length: 172"
"10:35:37.1198574 PM","notepad.exe","5324","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Compatibility32","SUCCESS",""
"10:35:37.1198834 PM","notepad.exe","5324","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\IME Compatibility","NAME NOT FOUND","Desired Access: Read"
"10:35:37.1205946 PM","notepad.exe","5324","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"10:35:37.1206412 PM","notepad.exe","5324","RegOpenKey","HKCU\Control Panel\Desktop\MuiCached\MachineLanguageConfiguration","NAME NOT FOUND","Desired Access: Read"
"10:35:37.1206853 PM","notepad.exe","5324","RegCloseKey","HKCU","SUCCESS",""
"10:35:37.1207127 PM","notepad.exe","5324","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"10:35:37.1207506 PM","notepad.exe","5324","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"10:35:37.1207788 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read"
"10:35:37.1208098 PM","notepad.exe","5324","RegOpenKey","HKCU\Control Panel\Desktop\LanguageConfiguration","NAME NOT FOUND","Desired Access: Read"
"10:35:37.1208371 PM","notepad.exe","5324","RegCloseKey","HKCU","SUCCESS",""
"10:35:37.1208663 PM","notepad.exe","5324","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"10:35:37.1209049 PM","notepad.exe","5324","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"10:35:37.1209321 PM","notepad.exe","5324","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read"
"10:35:37.1209589 PM","notepad.exe","5324","RegOpenKey","HKCU\Control Panel\Desktop","SUCCESS","Desired Access: Read"
"10:35:37.1209867 PM","notepad.exe","5324","RegQueryValue","HKCU\Control Panel\Desktop\PreferredUILanguages","NAME NOT FOUND","Length: 12"
"10:35:37.1210201 PM","notepad.exe","5324","RegCloseKey","HKCU\Control Panel\Desktop","SUCCESS",""
"10:35:37.1210411 PM","notepad.exe","5324","RegCloseKey","HKCU","SUCCESS",""
"10:35:37.1210641 PM","notepad.exe","5324","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"10:35:37.1210942 PM","notepad.exe","5324","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"10:35:37.1211208 PM","notepad.exe","5324","RegOpenKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS","Desired Access: Read"
"10:35:37.1211500 PM","notepad.exe","5324","RegQueryValue","HKCU\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages","BUFFER OVERFLOW","Length: 12"
"10:35:37.1211873 PM","notepad.exe","5324","RegQueryValue","HKCU\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages","SUCCESS","Type: REG_MULTI_SZ, Length: 12, Data: en-US"
"10:35:37.1212170 PM","notepad.exe","5324","RegCloseKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS",""
"10:35:37.1212383 PM","notepad.exe","5324","RegCloseKey","HKCU","SUCCESS",""
"10:35:37.1212996 PM","notepad.exe","5324","RegOpenKey","HKLM\Software\Microsoft\LanguageOverlay\OverlayPackages\en-US","NAME NOT FOUND","Desired Access: Read"
"10:35:37.1215269 PM","notepad.exe","5324","CreateFile","C:\Windows\System32\en-US\notepad.exe.mui","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:35:37.1216156 PM","notepad.exe","5324","CreateFileMapping","C:\Windows\System32\en-US\notepad.exe.mui","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_WRITECOPY"
"10:35:37.1216397 PM","notepad.exe","5324","QueryStandardInformationFile","C:\Windows\System32\en-US\notepad.exe.mui","SUCCESS","AllocationSize: 12,288, EndOfFile: 12,288, NumberOfLinks: 3, DeletePending: False, Directory: False"
"10:35:37.1216751 PM","notepad.exe","5324","CreateFileMapping","C:\Windows\System32\en-US\notepad.exe.mui","SUCCESS","SyncType: SyncTypeOther"
"10:35:37.1232749 PM","notepad.exe","5324","RegOpenKey","HKLM","SUCCESS","Desired Access: Maximum Allowed, Granted Access: Read"
"10:35:37.1233232 PM","notepad.exe","5324","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.1233490 PM","notepad.exe","5324","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Windows","SUCCESS","Desired Access: Read"
"10:35:37.1233937 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Windows\LoadAppInit_DLLs","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:35:37.1234373 PM","notepad.exe","5324","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Windows","SUCCESS",""
"10:35:37.1625680 PM","notepad.exe","5324","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\notepad.exe","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys"
"10:35:37.1634613 PM","notepad.exe","5324","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.1634877 PM","notepad.exe","5324","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLE","SUCCESS","Desired Access: Read"
"10:35:37.1635196 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\PageAllocatorUseSystemHeap","NAME NOT FOUND","Length: 20"
"10:35:37.1635481 PM","notepad.exe","5324","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS",""
"10:35:37.1635662 PM","notepad.exe","5324","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.1635835 PM","notepad.exe","5324","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLE","SUCCESS","Desired Access: Read"
"10:35:37.1636050 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\PageAllocatorSystemHeapIsPrivate","NAME NOT FOUND","Length: 20"
"10:35:37.1636249 PM","notepad.exe","5324","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS",""
"10:35:37.1636418 PM","notepad.exe","5324","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.1636588 PM","notepad.exe","5324","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLE","SUCCESS","Desired Access: Read"
"10:35:37.1636797 PM","notepad.exe","5324","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\AggressiveMTATesting","NAME NOT FOUND","Length: 16"
"10:35:37.1637006 PM","notepad.exe","5324","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS",""
"10:35:37.1638697 PM","notepad.exe","5324","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:35:37.1638879 PM","notepad.exe","5324","RegOpenKey","HKLM","SUCCESS","Desired Access: Read"
"10:35:37.1639111 PM","notepad.exe","5324","RegSetInfoKey","HKLM","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:35:37.1639409 PM","notepad.exe","5324","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x100"
