"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"9:02:01.0384559 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","Load Image","C:\Windows\SysWOW64\gdi32.dll","SUCCESS","Image Base: 0x773a0000, Image Size: 0x24000"
"9:02:01.0386753 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","Load Image","C:\Windows\SysWOW64\gdi32full.dll","SUCCESS","Image Base: 0x76ce0000, Image Size: 0xe8000"
"9:02:01.0388952 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value, Enumerate Sub Keys"
"9:02:01.0389280 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys"
"9:02:01.0389604 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:02:01.0389807 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies","NAME NOT FOUND","Length: 24"
"9:02:01.0390136 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS",""
"9:02:01.0394520 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value"
"9:02:01.0394883 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value"
"9:02:01.0395238 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:02:01.0395445 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\SafeDllSearchMode","NAME NOT FOUND","Length: 16"
"9:02:01.0397826 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","QueryOpen","C:\Users\akshobdhira\Desktop\jxbrowser-chromium-lib.dll","FAST IO DISALLOWED",""
"9:02:01.0398803 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","CreateFile","C:\Users\akshobdhira\Desktop\jxbrowser-chromium-lib.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"9:02:01.0400352 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","QueryOpen","C:\Windows\SysWOW64\jxbrowser-chromium-lib.dll","FAST IO DISALLOWED",""
"9:02:01.0401228 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","CreateFile","C:\Windows\SysWOW64\jxbrowser-chromium-lib.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"9:02:01.0403080 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","QueryOpen","C:\Windows\System\jxbrowser-chromium-lib.dll","FAST IO DISALLOWED",""
"9:02:01.0403889 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","CreateFile","C:\Windows\System\jxbrowser-chromium-lib.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"9:02:01.0405033 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","QueryOpen","C:\Windows\jxbrowser-chromium-lib.dll","FAST IO DISALLOWED",""
"9:02:01.0405853 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","CreateFile","C:\Windows\jxbrowser-chromium-lib.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"9:02:01.0406992 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","QueryOpen","C:\Users\akshobdhira\Desktop\jxbrowser-chromium-lib.dll","FAST IO DISALLOWED",""
"9:02:01.0407811 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","CreateFile","C:\Users\akshobdhira\Desktop\jxbrowser-chromium-lib.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"9:02:01.0408913 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","QueryOpen","C:\Windows\SysWOW64\jxbrowser-chromium-lib.dll","FAST IO DISALLOWED",""
"9:02:01.0411886 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","CreateFile","C:\Windows\SysWOW64\jxbrowser-chromium-lib.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"9:02:01.0413857 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","QueryOpen","C:\Windows\jxbrowser-chromium-lib.dll","FAST IO DISALLOWED",""
"9:02:01.0414758 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","CreateFile","C:\Windows\jxbrowser-chromium-lib.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"9:02:01.0416738 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","IRP_MJ_CLOSE","C:","SUCCESS",""
"9:02:01.0417446 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","QueryOpen","C:\Windows\SysWOW64\wbem\jxbrowser-chromium-lib.dll","FAST IO DISALLOWED",""
"9:02:01.0418086 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","IRP_MJ_CLOSE","C:","SUCCESS",""
"9:02:01.0418634 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","CreateFile","C:\Windows\SysWOW64\wbem\jxbrowser-chromium-lib.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"9:02:01.0421008 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","QueryOpen","C:\Windows\SysWOW64\WindowsPowerShell\v1.0\jxbrowser-chromium-lib.dll","FAST IO DISALLOWED",""
"9:02:01.0421964 PM","04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe","3064","CreateFile","C:\Windows\SysWOW64\WindowsPowerShell\v1.0\jxbrowser-chromium-lib.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
